Collections Report,,05/29/2026 1119,,,,,,,,,,,,,,,,,,,,,,,
Meiborg Bros,,,,,,,,,,,,,,,,,,,,,,,,,
,03/13/2026,,,03/16/2026,,,0547331,77,,47,700.00,,700.00,,,,,,,700.00,,,,,
,03/13/2026,,,03/16/2026,,,0547332,77,,47,"2,000.00",,"2,000.00",,,,,,,2000.00,,,,,
,03/12/2026,,,03/13/2026,,,0547343,78,,48,975.00,,975.00,,,,,,,975.00,,,,,
,03/13/2026,,,03/13/2026,,,0547350,77,,47,870.00,,870.00,,,,,,,870.00,,,,,
,03/13/2026,,,03/16/2026,,,0547351,77,,47,690.00,,690.00,,,,,,,690.00,,,,,
,04/01/2026,,,04/08/2026,,,0547352,58,,28,"2,191.50",,"2,191.50",,,,,,2191.50,,,,,,
,03/12/2026,,,03/13/2026,,,0547387,78,,48,870.00,,870.00,,,,,,,870.00,,,,,
,03/12/2026,,,03/13/2026,,,0547398,78,,48,550.00,,550.00,,,,,,,550.00,,,,,
,03/13/2026,,,03/16/2026,,,0547421,77,,47,550.00,,550.00,,,,,,,550.00,,,,,
,03/13/2026,,,03/16/2026,,,0547443,77,,47,600.00,,600.00,,,,,,,600.00,,,,,
,03/17/2026,,,03/18/2026,,,0547468,73,,43,"1,500.00",,"1,500.00",,,,,,,1500.00,,,,,
,,* Denotes balances over collection threshold,,,,,,,,,,,,,,,,,,,,,,,
,03/22/2026,,,04/01/2026,,,0547487,68,,38,"1,771.13",,"1,771.13",,,,,,,1771.13,,,,,
,03/16/2026,,,03/16/2026,,,0547523,74,,44,"1,500.00",,"1,500.00",,,,,,,1500.00,,,,,
,03/13/2026,,,03/13/2026,,,0547527,77,,47,890.00,,890.00,,,,,,,890.00,,,,,
,04/09/2026,,,04/10/2026,,,0547530,50,,20,"2,000.00",,"2,000.00",,,,,,2000.00,,,,,,
,03/18/2026,,,03/19/2026,,,0547539,72,,42,"1,616.10",,"1,616.10",,,,,,,1616.10,,,,,
,03/13/2026,,,03/16/2026,,,0547541,77,,47,"1,119.00",,"1,119.00",,,,,,,1119.00,,,,,
,03/13/2026,,,03/16/2026,,,0547549,77,,47,"1,600.00",,"1,600.00",,,,,,,1600.00,,,,,
,03/23/2026,,,03/23/2026,,,0547551,67,,37,"1,646.10",,"1,646.10",,,,,,,1646.10,,,,,
,03/20/2026,,,03/23/2026,,,0547552,70,,40,250.00,,250.00,,,,,,,250.00,,,,,
,03/19/2026,,,03/20/2026,,,0547553,71,,41,"1,646.10",,"1,646.10",,,,,,,1646.10,,,,,
,03/20/2026,,,03/20/2026,,,0547554,70,,40,"1,616.10",,"1,616.10",,,,,,,1616.10,,,,,
,03/18/2026,,,03/19/2026,,,0547555,72,,42,250.00,,250.00,,,,,,,250.00,,,,,
,03/18/2026,,,03/18/2026,,,0547556,72,,42,"1,529.40",,"1,529.40",,,,,,,1529.40,,,,,
,03/17/2026,,,03/18/2026,,,0547557,73,,43,"1,529.40",,"1,529.40",,,,,,,1529.40,,,,,
,03/17/2026,,,03/17/2026,,,0547558,73,,43,"1,616.10",,"1,616.10",,,,,,,1616.10,,,,,
,03/23/2026,,,03/23/2026,,,0547559,67,,37,"2,022.04",,"2,022.04",,,,,,,2022.04,,,,,
,03/19/2026,,,03/20/2026,,,0547560,71,,41,"2,022.04",,"2,022.04",,,,,,,2022.04,,,,,
,03/18/2026,,,03/23/2026,,,0547561,72,,42,"2,046.04",,"2,046.04",,,,,,,2046.04,,,,,
,03/14/2026,,,03/17/2026,,,0547562,76,,46,"1,000.00",,"1,000.00",,,,,,,1000.00,,,,,
,03/16/2026,,,03/16/2026,,,0547565,74,,44,"1,400.00",,"1,400.00",,,,,,,1400.00,,,,,
,03/14/2026,,,03/16/2026,,,0547567,76,,46,"1,000.00",,"1,000.00",,,,,,,1000.00,,,,,
,03/16/2026,,,03/17/2026,,,0547569,74,,44,"1,256.60",,"1,256.60",,,,,,,1256.60,,,,,
,03/13/2026,,,03/16/2026,,,0547570,77,,47,"1,500.00",,"1,500.00",,,,,,,1500.00,,,,,
,03/13/2026,,,03/19/2026,,,0547578,77,,47,"1,590.00",,"1,590.00",,,,,,,1590.00,,,,,
,03/13/2026,,,03/16/2026,,,0547595,77,,47,"1,190.00",,"1,190.00",,,,,,,1190.00,,,,,
,03/16/2026,,,03/17/2026,,,0547610,74,,44,"2,320.00",,"2,320.00",,,,,,,2320.00,,,,,
,03/13/2026,,,03/16/2026,,,0547611,77,,47,430.00,,430.00,,,,,,,430.00,,,,,
,03/15/2026,,,03/18/2026,,,0547638,75,,45,250.00,,250.00,,,,,,,250.00,,,,,
,03/13/2026,,,03/16/2026,,,0547659,77,,47,560.00,,560.00,,,,,,,560.00,,,,,
,03/14/2026,,,03/16/2026,,,0547660,76,,46,"1,200.00",,"1,200.00",,,,,,,1200.00,,,,,
,03/14/2026,,,03/16/2026,,,0547661,76,,46,700.00,,700.00,,,,,,,700.00,,,,,
,03/16/2026,,,03/16/2026,,,0547694,74,,44,"1,600.00",,"1,600.00",,,,,,,1600.00,,,,,
,03/16/2026,,,03/17/2026,,,0547700,74,,44,960.00,,960.00,,,,,,,960.00,,,,,
,03/16/2026,,,03/16/2026,,,0547707,74,,44,"1,100.00",,"1,100.00",,,,,,,1100.00,,,,,
,03/17/2026,,,03/19/2026,,,0547712,73,,43,818.50,,818.50,,,,,,,818.50,,,,,
,03/18/2026,,,03/20/2026,,,0547717,72,,42,"1,340.37",,"1,340.37",,,,,,,1340.37,,,,,
,03/18/2026,,,03/18/2026,,,0547758,72,,42,"2,000.00",,"2,000.00",,,,,,,2000.00,,,,,
,03/16/2026,,,03/16/2026,,,0547782,74,,44,"1,850.00",,"1,850.00",,,,,,,1850.00,,,,,
,03/15/2026,,,03/18/2026,,,0547783,75,,45,989.00,,989.00,,,,,,,989.00,,,,,
,03/18/2026,,,03/19/2026,,,0547823,72,,42,"3,000.00",,"3,000.00",,,,,,,3000.00,,,,,
,03/14/2026,,,03/16/2026,,,0547837,76,,46,"1,300.00",,"1,300.00",,,,,,,1300.00,,,,,
,03/16/2026,,,03/20/2026,,,0547844,74,,44,872.50,,872.50,,,,,,,872.50,,,,,
,03/16/2026,,,03/20/2026,,,0547851,74,,44,"1,700.00",,"1,700.00",,,,,,,1700.00,,,,,
,03/16/2026,,,03/17/2026,,,0547879,74,,44,"1,000.00",,"1,000.00",,,,,,,1000.00,,,,,
,03/17/2026,,,03/17/2026,,,0547928,73,,43,900.00,,900.00,,,,,,,900.00,,,,,
,03/20/2026,,,03/23/2026,,,0547934,70,,40,"1,340.37",,"1,340.37",,,,,,,1340.37,,,,,
,03/18/2026,,,03/19/2026,,,0547935,72,,42,"1,340.37",,"1,340.37",,,,,,,1340.37,,,,,
,03/19/2026,,,03/20/2026,,,0547936,71,,41,"1,340.37",,"1,340.37",,,,,,,1340.37,,,,,
,03/18/2026,,,03/20/2026,,,0547944,72,,42,"1,600.00",,"1,600.00",,,,,,,1600.00,,,,,
,03/20/2026,,,03/20/2026,,,0547964,70,,40,"1,000.00",,"1,000.00",,,,,,,1000.00,,,,,
,03/18/2026,,,03/18/2026,,,0547967,72,,42,"1,000.00",,"1,000.00",,,,,,,1000.00,,,,,
,03/18/2026,,,03/18/2026,,,0547977,72,,42,"1,090.00",,"1,090.00",,,,,,,1090.00,,,,,
,03/18/2026,,,03/18/2026,,,0547981,72,,42,"1,300.00",,"1,300.00",,,,,,,1300.00,,,,,
,,* Denotes balances over collection threshold,,,,,,,,,,,,,,,,,,,,,,,
,03/17/2026,,,03/17/2026,,,0547984,73,,43,675.00,,675.00,,,,,,,675.00,,,,,
,03/18/2026,,,03/20/2026,,,0547995,72,,42,"1,450.00",,"1,450.00",,,,,,,1450.00,,,,,
,03/17/2026,,,03/18/2026,,,0547999,73,,43,970.00,,970.00,,,,,,,970.00,,,,,
,03/18/2026,,,03/23/2026,,,0548001,72,,42,810.00,,810.00,,,,,,,810.00,,,,,
,03/18/2026,,,03/18/2026,,,0548034,72,,42,"1,000.00",,"1,000.00",,,,,,,1000.00,,,,,
,03/18/2026,,,03/18/2026,,,0548039,72,,42,990.00,,990.00,,,,,,,990.00,,,,,
,03/17/2026,,,03/19/2026,,,0548040,73,,43,"1,500.00",,"1,500.00",,,,,,,1500.00,,,,,
,03/19/2026,,,03/20/2026,,,0548074,71,,41,"1,787.50",,"1,787.50",,,,,,,1787.50,,,,,
,03/18/2026,,,03/19/2026,,,0548096,72,,42,"1,000.00",,"1,000.00",,,,,,,1000.00,,,,,
,03/21/2026,,,03/23/2026,,,0548108,69,,39,"3,003.31",,"3,003.31",,,,,,,3003.31,,,,,
,03/18/2026,,,03/19/2026,,,0548110,72,,42,"2,100.00",,"2,100.00",,,,,,,2100.00,,,,,
,03/18/2026,,,03/18/2026,,,0548136,72,,42,840.00,,840.00,,,,,,,840.00,,,,,
,03/19/2026,,,03/19/2026,,,0548140,71,,41,"2,600.00",,"2,600.00",,,,,,,2600.00,,,,,
,03/18/2026,,,03/19/2026,,,0548148,72,,42,"1,110.00",,"1,110.00",,,,,,,1110.00,,,,,
,03/18/2026,,,03/25/2026,,,0548154,72,,42,"1,850.00",,"1,850.00",,,,,,,1850.00,,,,,
,03/19/2026,,,03/24/2026,,,0548160,71,,41,"2,800.00",,"2,800.00",,,,,,,2800.00,,,,,
,03/17/2026,,,03/18/2026,,,0548189,73,,43,250.00,,250.00,,,,,,,250.00,,,,,
,03/19/2026,,,03/19/2026,,,0548193,71,,41,"2,090.00",,"2,090.00",,,,,,,2090.00,,,,,
,03/18/2026,,,03/19/2026,,,0548220,72,,42,"1,000.00",,"1,000.00",,,,,,,1000.00,,,,,
,03/18/2026,,,03/23/2026,,,0548226,72,,42,"2,674.00",,"2,674.00",,,,,,,2674.00,,,,,
,03/18/2026,,,03/19/2026,,,0548227,72,,42,900.00,,900.00,,,,,,,900.00,,,,,
,03/21/2026,,,03/23/2026,,,0548229,69,,39,950.00,,950.00,,,,,,,950.00,,,,,
,03/18/2026,,,03/18/2026,,,0548244,72,,42,800.00,,800.00,,,,,,,800.00,,,,,
,03/25/2026,,,03/25/2026,,,0548249,65,,35,"1,800.00",,"1,800.00",,,,,,,1800.00,,,,,
,03/20/2026,,,03/24/2026,,,0548256,70,,40,560.00,,560.00,,,,,,,560.00,,,,,
,03/18/2026,,,03/19/2026,,,0548257,72,,42,"1,300.00",,"1,300.00",,,,,,,1300.00,,,,,
,03/19/2026,,,03/19/2026,,,0548275,71,,41,"1,200.00",,"1,200.00",,,,,,,1200.00,,,,,
,03/19/2026,,,03/20/2026,,,0548276,71,,41,800.00,,800.00,,,,,,,800.00,,,,,
,03/19/2026,,,03/20/2026,,,0548281,71,,41,"1,450.00",,"1,450.00",,,,,,,1450.00,,,,,
,03/18/2026,,,03/18/2026,,,0548290,72,,42,780.00,,780.00,,,,,,,780.00,,,,,
,03/18/2026,,,03/19/2026,,,0548311,72,,42,"1,100.00",,"1,100.00",,,,,,,1100.00,,,,,
,03/19/2026,,,03/19/2026,,,0548313,71,,41,"2,250.00",,"2,250.00",,,,,,,2250.00,,,,,
,03/20/2026,,,03/26/2026,,,0548318,70,,40,"2,540.00",,"2,540.00",,,,,,,2540.00,,,,,
,03/18/2026,,,03/19/2026,,,0548342,72,,42,850.00,,850.00,,,,,,,850.00,,,,,
,03/20/2026,,,03/20/2026,,,0548344,70,,40,"3,800.00",,"3,800.00",,,,,,,3800.00,,,,,
,03/20/2026,,,03/20/2026,,,0548363,70,,40,600.00,,600.00,,,,,,,600.00,,,,,
,03/20/2026,,,03/20/2026,,,0548367,70,,40,"1,000.00",,"1,000.00",,,,,,,1000.00,,,,,
,03/21/2026,,,03/23/2026,,,0548375,69,,39,"2,300.00",,"2,300.00",,,,,,,2300.00,,,,,
,03/19/2026,,,03/19/2026,,,0548392,71,,41,"1,400.00",,"1,400.00",,,,,,,1400.00,,,,,
,03/19/2026,,,03/25/2026,,,0548393,71,,41,"1,100.00",,"1,100.00",,,,,,,1100.00,,,,,
,03/20/2026,,,03/20/2026,,,0548398,70,,40,800.00,,800.00,,,,,,,800.00,,,,,
,03/18/2026,,,03/20/2026,,,0548436,72,,42,"1,450.00",,"1,450.00",,,,,,,1450.00,,,,,
,03/20/2026,,,03/20/2026,,,0548450,70,,40,700.00,,700.00,,,,,,,700.00,,,,,
,03/20/2026,,,03/23/2026,,,0548464,70,,40,830.00,,830.00,,,,,,,830.00,,,,,
,03/18/2026,,,03/20/2026,,,0548470,72,,42,250.00,,250.00,,,,,,,250.00,,,,,
,03/21/2026,,,03/23/2026,,,0548475,69,,39,580.00,,580.00,,,,,,,580.00,,,,,
,03/20/2026,,,03/20/2026,,,0548489,70,,40,"1,200.00",,"1,200.00",,,,,,,1200.00,,,,,
,03/20/2026,,,03/20/2026,,,0548504,70,,40,"1,750.00",,"1,750.00",,,,,,,1750.00,,,,,
,03/23/2026,,,03/24/2026,,,0548508,67,,37,"1,000.00",,"1,000.00",,,,,,,1000.00,,,,,
,03/23/2026,,,03/23/2026,,,0548509,67,,37,720.00,,720.00,,,,,,,720.00,,,,,
,03/22/2026,,,03/23/2026,,,0548566,68,,38,"1,912.50",,"1,912.50",,,,,,,1912.50,,,,,
,03/20/2026,,,03/20/2026,,,0548599,70,,40,800.00,,800.00,,,,,,,800.00,,,,,
,03/23/2026,,,03/24/2026,,,0548613,67,,37,"2,000.00",,"2,000.00",,,,,,,2000.00,,,,,
,,* Denotes balances over collection threshold,,,,,,,,,,,,,,,,,,,,,,,
,03/20/2026,,,03/23/2026,,,0548636,70,,40,"1,040.00",,"1,040.00",,,,,,,1040.00,,,,,
,03/20/2026,,,03/23/2026,,,0548646,70,,40,"1,290.00",,"1,290.00",,,,,,,1290.00,,,,,
,03/23/2026,,,03/23/2026,,,0548650,67,,37,"2,000.00",,"2,000.00",,,,,,,2000.00,,,,,
,03/22/2026,,,03/23/2026,,,0548656,68,,38,"1,630.00",,"1,630.00",,,,,,,1630.00,,,,,
,03/25/2026,,,03/25/2026,,,0548666,65,,35,"2,215.10",,"2,215.10",,,,,,,2215.10,,,,,
,03/27/2026,,,03/30/2026,,,0548667,63,,33,250.00,,250.00,,,,,,,250.00,,,,,
,03/30/2026,,,03/30/2026,,,0548668,60,,30,"1,612.20",,"1,612.20",,,,,,1612.20,,,,,,
,03/27/2026,,,03/31/2026,,,0548669,63,,33,"1,612.20",,"1,612.20",,,,,,,1612.20,,,,,
,03/25/2026,,,03/26/2026,,,0548670,65,,35,"1,612.20",,"1,612.20",,,,,,,1612.20,,,,,
,03/24/2026,,,03/25/2026,,,0548671,66,,36,"1,612.20",,"1,612.20",,,,,,,1612.20,,,,,
,03/24/2026,,,03/25/2026,,,0548672,66,,36,"1,591.80",,"1,591.80",,,,,,,1591.80,,,,,
,03/28/2026,,,03/30/2026,,,0548722,62,,32,"2,215.10",,"2,215.10",,,,,,,2215.10,,,,,
,04/01/2026,,,04/08/2026,,,0548723,58,,28,"2,386.55",,"2,386.55",,,,,,2386.55,,,,,,
,03/25/2026,,,03/25/2026,,,0548727,65,,35,"2,000.00",,"2,000.00",,,,,,,2000.00,,,,,
,03/25/2026,,,03/25/2026,,,0548730,65,,35,"1,968.00",,"1,968.00",,,,,,,1968.00,,,,,
,03/22/2026,,,03/23/2026,,,0548735,68,,38,650.00,,650.00,,,,,,,650.00,,,,,
,03/25/2026,,,03/26/2026,,,0548778,65,,35,"1,361.05",,"1,361.05",,,,,,,1361.05,,,,,
,03/25/2026,,,03/25/2026,,,0548779,65,,35,"1,361.05",,"1,361.05",,,,,,,1361.05,,,,,
,03/22/2026,,,03/25/2026,,,0548781,68,,38,"1,753.50",,"1,753.50",,,,,,,1753.50,,,,,
,03/24/2026,,,03/24/2026,,,0548782,66,,36,"1,100.00",,"1,100.00",,,,,,,1100.00,,,,,
,03/24/2026,,,03/24/2026,,,0548783,66,,36,"1,100.00",,"1,100.00",,,,,,,1100.00,,,,,
,03/27/2026,,,03/30/2026,,,0548789,63,,33,"1,361.05",,"1,361.05",,,,,,,1361.05,,,,,
,03/27/2026,,,03/27/2026,,,0548791,63,,33,"1,361.05",,"1,361.05",,,,,,,1361.05,,,,,
,03/25/2026,,,03/25/2026,,,0548809,65,,35,"1,100.00",,"1,100.00",,,,,,,1100.00,,,,,
,03/21/2026,,,03/23/2026,,,0548812,69,,39,870.00,,870.00,,,,,,,870.00,,,,,
,03/21/2026,,,03/23/2026,,,0548833,69,,39,"1,590.00",,"1,590.00",,,,,,,1590.00,,,,,
,04/01/2026,,,04/06/2026,,,0548838,58,,28,"2,360.00",,"2,360.00",,,,,,2360.00,,,,,,
,03/24/2026,,,03/24/2026,,,0548853,66,,36,600.00,,600.00,,,,,,,600.00,,,,,
,03/22/2026,,,03/23/2026,,,0548867,68,,38,920.00,,920.00,,,,,,,920.00,,,,,
,03/23/2026,,,03/24/2026,,,0548868,67,,37,"1,100.00",,"1,100.00",,,,,,,1100.00,,,,,
,03/24/2026,,,03/25/2026,,,0548878,66,,36,"1,800.00",,"1,800.00",,,,,,,1800.00,,,,,
,03/25/2026,,,03/25/2026,,,0548879,65,,35,"2,400.00",,"2,400.00",,,,,,,2400.00,,,,,
,03/24/2026,,,03/24/2026,,,0548891,66,,36,"1,110.00",,"1,110.00",,,,,,,1110.00,,,,,
,03/25/2026,,,03/26/2026,,,0548896,65,,35,"2,600.00",,"2,600.00",,,,,,,2600.00,,,,,
,03/24/2026,,,03/24/2026,,,0548899,66,,36,"1,800.00",,"1,800.00",,,,,,,1800.00,,,,,
,03/24/2026,,,03/24/2026,,,0548909,66,,36,"1,019.00",,"1,019.00",,,,,,,1019.00,,,,,
,03/24/2026,,,03/24/2026,,,0548910,66,,36,"1,009.00",,"1,009.00",,,,,,,1009.00,,,,,
,03/24/2026,,,03/24/2026,,,0548911,66,,36,"2,000.00",,"2,000.00",,,,,,,2000.00,,,,,
,03/22/2026,,,03/23/2026,,,0548965,68,,38,250.00,,250.00,,,,,,,250.00,,,,,
,03/23/2026,,,03/26/2026,,,0548979,67,,37,950.00,,950.00,,,,,,,950.00,,,,,
,03/26/2026,,,03/27/2026,,,0549004,64,,34,"1,750.00",,"1,750.00",,,,,,,1750.00,,,,,
,03/24/2026,,,03/25/2026,,,0549043,66,,36,"1,176.00",,"1,176.00",,,,,,,1176.00,,,,,
,03/24/2026,,,03/24/2026,,,0549059,66,,36,840.00,,840.00,,,,,,,840.00,,,,,
,03/25/2026,,,03/25/2026,,,0549060,65,,35,"3,500.00",,"3,500.00",,,,,,,3500.00,,,,,
,03/24/2026,,,03/26/2026,,,0549064,66,,36,"1,800.00",,"1,800.00",,,,,,,1800.00,,,,,
,03/25/2026,,,03/27/2026,,,0549066,65,,35,"1,750.00",,"1,750.00",,,,,,,1750.00,,,,,
,03/25/2026,,,03/25/2026,,,0549067,65,,35,"1,620.00",,"1,620.00",,,,,,,1620.00,,,,,
,03/25/2026,,,03/25/2026,,,0549068,65,,35,"1,250.00",,"1,250.00",,,,,,,1250.00,,,,,
,03/25/2026,,,03/25/2026,,,0549069,65,,35,950.00,,950.00,,,,,,,950.00,,,,,
,03/25/2026,,,03/25/2026,,,0549074,65,,35,"1,800.00",,"1,800.00",,,,,,,1800.00,,,,,
,03/25/2026,,,03/25/2026,,,0549129,65,,35,"1,000.00",,"1,000.00",,,,,,,1000.00,,,,,
,03/24/2026,,,03/25/2026,,,0549132,66,,36,250.00,,250.00,,,,,,,250.00,,,,,
,03/25/2026,,,03/26/2026,,,0549166,65,,35,"1,270.00",,"1,270.00",,,,,,,1270.00,,,,,
,,* Denotes balances over collection threshold,,,,,,,,,,,,,,,,,,,,,,,
,03/24/2026,,,04/03/2026,,,0549172,66,,36,"1,050.00",,"1,050.00",,,,,,,1050.00,,,,,
,03/26/2026,,,04/03/2026,,,0549218,64,,34,"1,160.00",,"1,160.00",,,,,,,1160.00,,,,,
,03/26/2026,,,03/26/2026,,,0549223,64,,34,"2,400.00",,"2,400.00",,,,,,,2400.00,,,,,
,04/01/2026,,,04/06/2026,,,0549228,58,,28,"1,150.00",,"1,150.00",,,,,,1150.00,,,,,,
,03/26/2026,,,03/26/2026,,,0549240,64,,34,"1,200.00",,"1,200.00",,,,,,,1200.00,,,,,
,03/26/2026,,,03/31/2026,,,0549353,64,,34,"1,094.00",,"1,094.00",,,,,,,1094.00,,,,,
,04/01/2026,,,04/06/2026,,,0549355,58,,28,"1,225.00",,"1,225.00",,,,,,1225.00,,,,,,
,03/25/2026,,,03/26/2026,,,0549384,65,,35,"1,400.00",,"1,400.00",,,,,,,1400.00,,,,,
,03/26/2026,,,03/26/2026,,,0549386,64,,34,"1,100.00",,"1,100.00",,,,,,,1100.00,,,,,
,03/26/2026,,,03/26/2026,,,0549388,64,,34,"1,300.00",,"1,300.00",,,,,,,1300.00,,,,,
,04/01/2026,,,04/06/2026,,,0549389,58,,28,966.50,,966.50,,,,,,966.50,,,,,,
,03/26/2026,,,03/26/2026,,,0549405,64,,34,"1,430.00",,"1,430.00",,,,,,,1430.00,,,,,
,03/26/2026,,,03/30/2026,,,0549413,64,,34,"1,100.00",,"1,100.00",,,,,,,1100.00,,,,,
,03/27/2026,,,03/30/2026,,,0549427,63,,33,"2,600.00",,"2,600.00",,,,,,,2600.00,,,,,
,03/25/2026,,,03/25/2026,,,0549435,65,,35,"1,600.00",,"1,600.00",,,,,,,1600.00,,,,,
,03/26/2026,,,03/26/2026,,,0549436,64,,34,"1,430.00",,"1,430.00",,,,,,,1430.00,,,,,
,03/27/2026,,,04/02/2026,,,0549438,63,,33,762.50,,762.50,,,,,,,762.50,,,,,
,03/26/2026,,,03/27/2026,,,0549454,64,,34,"1,650.00",,"1,650.00",,,,,,,1650.00,,,,,
,03/26/2026,,,03/26/2026,,,0549468,64,,34,"1,800.00",,"1,800.00",,,,,,,1800.00,,,,,
,03/24/2026,,,04/01/2026,,,0549499,66,,36,250.00,,250.00,,,,,,,250.00,,,,,
,03/27/2026,,,03/27/2026,,,0549531,63,,33,903.80,,903.80,,,,,,,903.80,,,,,
,03/26/2026,,,03/26/2026,,,0549539,64,,34,"1,025.00",,"1,025.00",,,,,,,1025.00,,,,,
,03/26/2026,,,03/26/2026,,,0549595,64,,34,"1,900.00",,"1,900.00",,,,,,,1900.00,,,,,
,03/25/2026,,,03/26/2026,,,0549596,65,,35,"1,200.00",,"1,200.00",,,,,,,1200.00,,,,,
,03/25/2026,,,03/26/2026,,,0549599,65,,35,"1,350.00",,"1,350.00",,,,,,,1350.00,,,,,
,03/27/2026,,,03/27/2026,,,0549625,63,,33,903.80,,903.80,,,,,,,903.80,,,,,
,03/26/2026,,,03/27/2026,,,0549710,64,,34,"2,010.00",,"2,010.00",,,,,,,2010.00,,,,,
,03/29/2026,,,03/30/2026,,,0549711,61,,31,"1,500.00",,"1,500.00",,,,,,,1500.00,,,,,
,03/28/2026,,,03/30/2026,,,0549756,62,,32,"2,580.00",,"2,580.00",,,,,,,2580.00,,,,,
,03/25/2026,,,03/26/2026,,,0549764,65,,35,658.00,,658.00,,,,,,,658.00,,,,,
,03/27/2026,,,03/27/2026,,,0549775,63,,33,700.00,,700.00,,,,,,,700.00,,,,,
,03/26/2026,,,03/27/2026,,,0549813,64,,34,680.00,,680.00,,,,,,,680.00,,,,,
,03/28/2026,,,03/30/2026,,,0549818,62,,32,"1,361.05",,"1,361.05",,,,,,,1361.05,,,,,
,03/27/2026,,,03/30/2026,,,0549819,63,,33,"1,361.05",,"1,361.05",,,,,,,1361.05,,,,,
,03/27/2026,,,03/30/2026,,,0549820,63,,33,"1,300.00",,"1,300.00",,,,,,,1300.00,,,,,
,03/27/2026,,,03/27/2026,,,0549822,63,,33,"1,400.00",,"1,400.00",,,,,,,1400.00,,,,,
,03/27/2026,,,03/30/2026,,,0549827,63,,33,"1,060.00",,"1,060.00",,,,,,,1060.00,,,,,
,03/27/2026,,,03/30/2026,,,0549828,63,,33,"2,000.00",,"2,000.00",,,,,,,2000.00,,,,,
,03/27/2026,,,03/27/2026,,,0549839,63,,33,750.00,,750.00,,,,,,,750.00,,,,,
,03/26/2026,,,03/26/2026,,,0549844,64,,34,"1,310.00",,"1,310.00",,,,,,,1310.00,,,,,
,03/28/2026,,,03/30/2026,,,0549846,62,,32,"1,800.00",,"1,800.00",,,,,,,1800.00,,,,,
,04/01/2026,,,04/06/2026,,,0549851,58,,28,700.00,,700.00,,,,,,700.00,,,,,,
,04/02/2026,,,04/03/2026,,,0549852,57,,27,700.00,,700.00,,,,,,700.00,,,,,,
,04/03/2026,,,04/03/2026,,,0549853,56,,26,250.00,,250.00,,,,,,250.00,,,,,,
,03/30/2026,,,03/30/2026,,,0549878,60,,30,"1,000.00",,"1,000.00",,,,,,1000.00,,,,,,
,03/27/2026,,,03/27/2026,,,0549904,63,,33,"1,200.00",,"1,200.00",,,,,,,1200.00,,,,,
,04/01/2026,,,04/01/2026,,,0549927,58,,28,"2,215.10",,"2,215.10",,,,,,2215.10,,,,,,
,04/03/2026,,,04/03/2026,,,0549929,56,,26,"2,386.55",,"2,386.55",,,,,,2386.55,,,,,,
,04/06/2026,,,04/06/2026,,,0549931,53,,23,"2,215.10",,"2,215.10",,,,,,2215.10,,,,,,
,03/31/2026,,,04/01/2026,,,0549932,59,,29,"1,526.80",,"1,526.80",,,,,,1526.80,,,,,,
,03/31/2026,,,04/03/2026,,,0549934,59,,29,"1,612.20",,"1,612.20",,,,,,1612.20,,,,,,
,04/01/2026,,,04/01/2026,,,0549936,58,,28,"1,612.20",,"1,612.20",,,,,,1612.20,,,,,,
,04/03/2026,,,04/03/2026,,,0549937,56,,26,"1,612.20",,"1,612.20",,,,,,1612.20,,,,,,
,,* Denotes balances over collection threshold,,,,,,,,,,,,,,,,,,,,,,,
,04/04/2026,,,04/06/2026,,,0549939,55,,25,"1,612.20",,"1,612.20",,,,,,1612.20,,,,,,
,03/27/2026,,,03/30/2026,,,0549953,63,,33,"2,000.00",,"2,000.00",,,,,,,2000.00,,,,,
,03/30/2026,,,04/03/2026,,,0549955,60,,30,"1,900.00",,"1,900.00",,,,,,1900.00,,,,,,
,03/28/2026,,,03/30/2026,,,0550029,62,,32,890.00,,890.00,,,,,,,890.00,,,,,
,03/28/2026,,,03/30/2026,,,0550057,62,,32,"1,100.00",,"1,100.00",,,,,,,1100.00,,,,,
,03/30/2026,,,03/30/2026,,,0550074,60,,30,"1,600.00",,"1,600.00",,,,,,1600.00,,,,,,
,03/31/2026,,,03/31/2026,,,0550100,59,,29,"1,000.00",,"1,000.00",,,,,,1000.00,,,,,,
,04/01/2026,,,04/06/2026,,,0550141,58,,28,900.00,,900.00,,,,,,900.00,,,,,,
,03/28/2026,,,03/30/2026,,,0550144,62,,32,910.00,,910.00,,,,,,,910.00,,,,,
,03/30/2026,,,03/31/2026,,,0550156,60,,30,"1,530.00",,"1,530.00",,,,,,1530.00,,,,,,
,03/30/2026,,,04/02/2026,,,0550161,60,,30,"1,672.00",,"1,672.00",,,,,,1672.00,,,,,,
,03/29/2026,,,03/30/2026,,,0550196,61,,31,"1,040.00",,"1,040.00",,,,,,,1040.00,,,,,
,03/30/2026,,,03/30/2026,,,0550197,60,,30,"1,450.00",,"1,450.00",,,,,,1450.00,,,,,,
,04/02/2026,,,04/03/2026,,,0550229,57,,27,550.00,,550.00,,,,,,550.00,,,,,,
,04/01/2026,,,04/10/2026,,,0550230,58,,28,550.00,,550.00,,,,,,550.00,,,,,,
,03/30/2026,,,03/31/2026,,,0550231,60,,30,850.00,,850.00,,,,,,850.00,,,,,,
,03/30/2026,,,04/01/2026,,,0550247,60,,30,"1,250.00",,"1,250.00",,,,,,1250.00,,,,,,
